0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	0.000000000	0.000000000	1.000000000	0.000000000	2.500000000	0.000000000	0.000000000	0.000000000	1.000000000
0.397131600	-0.144544160	-0.906307607	1.200000000	-0.851650891	0.309974578	-0.422618648	0.000000000	0.342019375	0.939692900	-0.000000463	2.500000000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	-4.234330000	0.000000000	1.000000000	0.000000000	1.220240000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	0.102800000	0.000000000	1.000000000	0.000000000	1.220240000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	4.523240000	0.000000000	1.000000000	0.000000000	1.220240000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	-4.315200000	0.000000000	1.000000000	0.000000000	3.115020000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	4.686860000	0.000000000	1.000000000	0.000000000	3.115020000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	-4.311070000	0.000000000	1.000000000	0.000000000	5.755110000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	0.000000000	0.000000000	1.000000000	0.000000000	5.817770000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	1.200000000	-1.000000000	0.000000000	0.000000000	4.699330000	0.000000000	1.000000000	0.000000000	5.817770000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	5.027860000	-1.000000000	0.000000000	0.000000000	1.295220000	0.000000000	1.000000000	0.000000000	3.017700000	0.000000000	0.000000000	0.000000000	1.000000000
0.000000000	0.000000000	-1.000000000	5.027860000	-1.000000000	0.000000000	0.000000000	-0.993872000	0.000000000	1.000000000	0.000000000	3.980290000	0.000000000	0.000000000	0.000000000	1.000000000
-0.258820011	-0.167731052	-0.951251016	3.500000000	-0.965925567	0.044943303	0.254888010	-0.808053000	-0.000000271	0.984807795	-0.173647938	1.750550000	0.000000000	0.000000000	0.000000000	1.000000000
0.342020216	-0.321393661	-0.883022246	2.000000000	-0.939692594	-0.116978387	-0.321393661	-2.163510000	-0.000000632	0.939692594	-0.342020216	2.942270000	0.000000000	0.000000000	0.000000000	1.000000000
-0.034893698	0.000609488	-0.999390844	6.000000000	-0.999238621	0.017442357	0.034899021	0.134267000	0.017453003	0.999847685	0.000000396	3.500000000	0.000000000	0.000000000	0.000000000	1.000000000
